,Unnamed: 0.1,Unnamed: 0,name,enc
40,,,adarsh,"[-0.10402847826480865, 0.10872045159339905, 0.05694202706217766, -0.030848447233438492, -0.04012481868267059, -0.0010064155794680119, -0.03178199753165245, -0.055059801787137985, 0.19655314087867737, -0.0935782790184021, 0.17683041095733643, 0.013298820704221725, -0.23527565598487854, -0.05472346022725105, 0.005253143608570099, 0.07916940003633499, -0.14104093611240387, -0.15535251796245575, -0.11690321564674377, -0.09844964742660522, 0.03703366592526436, -0.007461882196366787, 0.05028877779841423, -0.0401640385389328, -0.13422441482543945, -0.3773638904094696, -0.07862728089094162, -0.04792727530002594, 0.1389140486717224, -0.0660562813282013, -0.056720223277807236, -0.09830343723297119, -0.2707207202911377, -0.12496550381183624, -0.015112546272575855, 0.06260494887828827, -0.05391612648963928, -0.054988108575344086, 0.1754457801580429, -0.03408191353082657, -0.1978626400232315, 0.004169105086475611, 0.05737681686878204, 0.24302686750888824, 0.17996430397033691, 0.12143398821353912, -0.01495560072362423, -0.07680517435073853, 0.0873638242483139, -0.24153204262256622, 0.11085064709186554, 0.14004571735858917, 0.11361049115657806, 0.062034979462623596, 0.11557858437299728, -0.1553746610879898, 0.020418301224708557, 0.10799326002597809, -0.18389016389846802, 0.08325102925300598, 0.056352030485868454, -0.011795613914728165, -0.033692266792058945, -0.07418390363454819, 0.20920489728450775, 0.059561461210250854, -0.1255357563495636, -0.1267702877521515, 0.1314414143562317, -0.16931408643722534, 0.00545734167098999, 0.05256187170743942, -0.032494090497493744, -0.19852811098098755, -0.35805845260620117, 0.061154723167419434, 0.4083326756954193, 0.17200782895088196, -0.15892332792282104, 0.04465657100081444, -0.039516981691122055, -0.0115361912176013, 0.10638429969549179, 0.0649643987417221, -0.13451780378818512, 0.05925583839416504, -0.09829261153936386, 0.024103891104459763, 0.1691877841949463, 0.023705117404460907, -0.09225775301456451, 0.16220472753047943, -0.0175776407122612, 0.06190556287765503, 0.03786123916506767, 0.132909893989563, -0.1544187217950821, -0.017212435603141785, -0.16778384149074554, 0.015154808759689331, 0.11418026685714722, -0.08011920005083084, -0.013781096786260605, 0.11223689466714859, -0.1434834748506546, 0.13871128857135773, 0.0030827918089926243, -0.021677495911717415, 0.009277009405195713, 0.04429198428988457, -0.1248524859547615, -0.06535367667675018, 0.11040058732032776, -0.3095494508743286, 0.21756118535995483, 0.24366030097007751, -0.01766826957464218, 0.16350115835666656, 0.12634147703647614, 0.03403688222169876, 0.030123654752969742, 0.04274577274918556, -0.1748526692390442, -0.14182163774967194, -0.013667776249349117, -0.05021312087774277, 0.11125507950782776, 0.07909691333770752]"
41,,,adarsh,"[-0.14668358862400055, 0.17270871996879578, 0.08152064681053162, -0.03274684026837349, -0.08359165489673615, -0.0007329266518354416, -0.032662197947502136, -0.0441470742225647, 0.212412029504776, -0.061603184789419174, 0.18628676235675812, 0.021413329988718033, -0.2122243344783783, -0.08016360551118851, -0.01093950867652893, 0.09005789458751678, -0.16111363470554352, -0.1821065992116928, -0.04399357736110687, -0.10337985306978226, 0.041522182524204254, 0.03348340466618538, 0.010209317319095135, 0.005423464812338352, -0.14429616928100586, -0.3686414062976837, -0.08043315261602402, -0.06357121467590332, 0.10379665344953537, -0.028648313134908676, -0.07189060747623444, -0.06183958798646927, -0.2349083423614502, -0.11952175945043564, 0.010663258843123913, 0.10086185485124588, -0.04112744703888893, -0.026105638593435287, 0.12248498201370239, -0.028041396290063858, -0.15613950788974762, -0.01076626218855381, 0.07392115890979767, 0.26216015219688416, 0.18123759329319, 0.1296529471874237, 0.01483805663883686, -0.04652123525738716, 0.01908746175467968, -0.19460511207580566, 0.117901511490345, 0.16240194439888, 0.10653456300497055, 0.0584532804787159, 0.08997108787298203, -0.19599805772304535, -0.023017674684524536, 0.11058257520198822, -0.1766132265329361, 0.09117461740970612, 0.03945166990160942, -0.049977801740169525, -0.025798913091421127, -0.03551655262708664, 0.23280911147594452, 0.09218604862689972, -0.09946054965257645, -0.15999969840049744, 0.1689823567867279, -0.18299700319766998, -0.040286432951688766, 0.06799613684415817, -0.05563405528664589, -0.16540497541427612, -0.32784324884414673, 0.07262446731328964, 0.44837650656700134, 0.17557671666145325, -0.13095805048942566, 0.032818157225847244, -0.05118732899427414, -0.012143678031861782, 0.07465967535972595, 0.058140937238931656, -0.1463281810283661, 0.03198711574077606, -0.14437046647071838, 0.030040480196475983, 0.17201963067054749, 0.0629381313920021, -0.1012127622961998, 0.15268291532993317, -0.0008657090365886688, 0.047077566385269165, 0.04296332970261574, 0.09299556165933609, -0.10703733563423157, 0.0010908828116953373, -0.13835668563842773, -0.03013601526618004, 0.07816155254840851, -0.09279831498861313, -0.025723524391651154, 0.12964820861816406, -0.15162402391433716, 0.08939358592033386, 0.009489653632044792, -0.019016526639461517, -0.054877474904060364, 0.06155381351709366, -0.11804616451263428, -0.0445183627307415, 0.14326898753643036, -0.28768017888069153, 0.21799695491790771, 0.2246750295162201, 0.007415506523102522, 0.194954052567482, 0.11278866231441498, 0.0355524942278862, 0.040276527404785156, -0.04566393792629242, -0.1316702961921692, -0.12123241275548935, -0.023648463189601898, -0.07250912487506866, 0.15453241765499115, 0.11326993256807327]"
42,,,adarsh,"[-0.126739501953125, 0.10911819338798523, 0.0489954836666584, -0.037298671901226044, -0.12462107092142105, 0.04455102980136871, -0.03708644211292267, -0.052870869636535645, 0.1526615470647812, -0.09682150185108185, 0.16255460679531097, 0.025201857089996338, -0.24211014807224274, -0.08745943754911423, 0.025241896510124207, 0.11925889551639557, -0.11036097258329391, -0.19527305662631989, -0.07655073702335358, -0.09289458394050598, 0.026686593890190125, 0.06971290707588196, 0.019498005509376526, 0.019842708483338356, -0.12470202147960663, -0.4195261299610138, -0.05738595128059387, -0.05925261229276657, 0.08466042578220367, -0.06003374978899956, -0.07226438820362091, -0.022729072719812393, -0.20517832040786743, -0.08065222203731537, 0.010835327208042145, 0.08905056118965149, -0.010518420487642288, -0.04196115955710411, 0.13802221417427063, -0.01489020511507988, -0.17532095313072205, 0.0008587930351495743, 0.08212418109178543, 0.2827112674713135, 0.16914233565330505, 0.13382282853126526, 0.04177101328969002, -0.006301291286945343, 0.07029631733894348, -0.21702519059181213, 0.08251465857028961, 0.101459801197052, 0.06823385506868362, 0.011144577525556087, 0.10291372984647751, -0.21788577735424042, -0.03334058076143265, 0.10261087119579315, -0.20536942780017853, 0.09164109081029892, -0.0017349757254123688, -0.0478590652346611, -0.035331837832927704, -0.09391262382268906, 0.25682851672172546, 0.0699920728802681, -0.10820764303207397, -0.13513682782649994, 0.15196733176708221, -0.19570928812026978, -0.018719080835580826, 0.017143014818429947, -0.07368681579828262, -0.1384686678647995, -0.3007742166519165, 0.038330163806676865, 0.3768608868122101, 0.140524223446846, -0.15429799258708954, 0.0510520413517952, 0.01570911332964897, -0.012808652594685555, 0.0671054869890213, 0.05624723061919212, -0.09752225875854492, 0.033963121473789215, -0.12838080525398254, 0.008085591718554497, 0.19383123517036438, 0.05492682754993439, -0.03139692172408104, 0.1986965388059616, -0.008374832570552826, 0.011163835413753986, 0.07063997536897659, 0.11876228451728821, -0.14882732927799225, -0.00933343730866909, -0.11876462399959564, 0.010529785417020321, 0.05599095672369003, -0.14308851957321167, 0.006984696723520756, 0.0957655981183052, -0.17513331770896912, 0.14010515809059143, -0.05062634125351906, 0.0184185653924942, -0.03806517645716667, 0.03784818947315216, -0.12194592505693436, -0.03836226463317871, 0.14273105561733246, -0.27705109119415283, 0.18454091250896454, 0.22697706520557404, -0.012243319302797318, 0.2028220295906067, 0.07751502841711044, 0.05375029891729355, 0.0029674051329493523, 0.012750589288771152, -0.18228842318058014, -0.14848536252975464, 0.004274415317922831, -0.11309097707271576, 0.10954083502292633, 0.12190602719783783]"
43,,,adarsh,"[-0.11698660254478455, 0.07334201782941818, 0.021526355296373367, -0.03917255625128746, -0.12651529908180237, 0.022944476455450058, -0.01693480834364891, -0.0565083771944046, 0.16464471817016602, -0.11368629336357117, 0.15840917825698853, 0.03086625039577484, -0.2249516248703003, -0.06403929740190506, -0.0025960272178053856, 0.10999950766563416, -0.09779686480760574, -0.19297662377357483, -0.08906841278076172, -0.11304166167974472, 0.024205848574638367, 0.054562292993068695, 0.014869301579892635, 0.03932153806090355, -0.12726113200187683, -0.37624821066856384, -0.05709315091371536, -0.0595100000500679, 0.09557506442070007, -0.06074714660644531, -0.06452838331460953, -0.014851938933134079, -0.2243899405002594, -0.09062496572732925, -0.005863162688910961, 0.07943019270896912, -0.027666587382555008, -0.024577755481004715, 0.13680295646190643, 0.012706529349088669, -0.17849932610988617, 0.0065137161873281, 0.09563528746366501, 0.3062724769115448, 0.16989824175834656, 0.1543302834033966, 0.030009426176548004, -0.009053198620676994, 0.07956748455762863, -0.22857993841171265, 0.06101891025900841, 0.09399186819791794, 0.08759801089763641, 0.011050835251808167, 0.09000841528177261, -0.212080717086792, 0.003048935905098915, 0.08793462067842484, -0.19035598635673523, 0.10395780950784683, 0.006458821706473827, -0.04512706398963928, -0.01783849485218525, -0.058344148099422455, 0.27589571475982666, 0.06511632353067398, -0.08935531228780746, -0.09684102982282639, 0.15641608834266663, -0.21866169571876526, -0.027378059923648834, 0.014208600856363773, -0.05926160141825676, -0.1332976520061493, -0.3000389337539673, 0.013903009705245495, 0.38732725381851196, 0.14726564288139343, -0.12733346223831177, 0.06724502891302109, 0.011753099039196968, 0.008695586584508419, 0.09141301363706589, 0.05097370222210884, -0.13040876388549805, 0.0405985563993454, -0.14312435686588287, 0.005030730739235878, 0.2139221727848053, 0.04764881730079651, -0.019076254218816757, 0.18883158266544342, 0.012333493679761887, 0.0036197220906615257, 0.0780758187174797, 0.10646457225084305, -0.17018400132656097, -0.017741739749908447, -0.12744513154029846, -0.004172852262854576, 0.05137007683515549, -0.1285666525363922, 0.02270227111876011, 0.08694624900817871, -0.18619121611118317, 0.143154576420784, -0.05113790184259415, 0.0050346748903393745, -0.041336651891469955, 0.05319212004542351, -0.1070004403591156, -0.04425041750073433, 0.11567198485136032, -0.24330149590969086, 0.17917247116565704, 0.2247885912656784, -0.01019131951034069, 0.1895320862531662, 0.08859230577945709, 0.04059900343418121, -0.017168575897812843, 0.02582469768822193, -0.1653110831975937, -0.14453212916851044, -0.0012859636917710304, -0.12505319714546204, 0.1292433887720108, 0.11082489043474197]"
44,,,adarsh,"[-0.1383129209280014, 0.08465221524238586, 0.03849930316209793, -0.028447609394788742, -0.1256524622440338, 0.013081232085824013, -0.02051926963031292, -0.06097114831209183, 0.15028032660484314, -0.1122787594795227, 0.16253729164600372, 0.04506383463740349, -0.21333535015583038, -0.09287068247795105, 0.013021343387663364, 0.10830561816692352, -0.07803024351596832, -0.20858697593212128, -0.08139768242835999, -0.11096276342868805, 0.013819988816976547, 0.05017555505037308, 0.005015995819121599, 0.012966166250407696, -0.1566218137741089, -0.3919905126094818, -0.0518215075135231, -0.05994746834039688, 0.06643866002559662, -0.06620623171329498, -0.061150338500738144, -0.0014057699590921402, -0.21592599153518677, -0.0880003497004509, 0.0048757437616586685, 0.11156220734119415, -0.022100374102592468, -0.017648588865995407, 0.13622300326824188, 0.007002254948019981, -0.17517143487930298, 4.879944026470184e-05, 0.09404352307319641, 0.3038271963596344, 0.16882643103599548, 0.12616918981075287, 0.04273958504199982, -0.00892489030957222, 0.08990097045898438, -0.21142013370990753, 0.06685047596693039, 0.08007534593343735, 0.07520754635334015, 0.027159009128808975, 0.10209585726261139, -0.19337505102157593, -0.004459872841835022, 0.08016681671142578, -0.1847825050354004, 0.0896870419383049, -0.005965829826891422, -0.06462342292070389, -0.05093735456466675, -0.08102244138717651, 0.2578957974910736, 0.0637151300907135, -0.08167611807584763, -0.10566768050193787, 0.16550084948539734, -0.21156325936317444, -0.04465852305293083, 0.018543440848588943, -0.05573970451951027, -0.12310559302568436, -0.3108285069465637, 0.01941629871726036, 0.3746769428253174, 0.15497846901416779, -0.1488516926765442, 0.05812365934252739, 0.020255234092473984, -0.002044898457825184, 0.08169189840555191, 0.05236024409532547, -0.10409587621688843, 0.05536303669214249, -0.1306501179933548, 0.0047188568860292435, 0.2250116467475891, 0.06354264914989471, -0.03007824532687664, 0.1739543378353119, 0.012050243094563484, 0.021362677216529846, 0.08563901484012604, 0.09851959347724915, -0.15819533169269562, -0.027636421844363213, -0.12621824443340302, -0.019144494086503983, 0.06434867531061172, -0.13736492395401, 0.014128606766462326, 0.09367841482162476, -0.18411986529827118, 0.15974973142147064, -0.043708108365535736, 0.023987310007214546, -0.0343133807182312, 0.057719022035598755, -0.09530479460954666, -0.03779653459787369, 0.11422126740217209, -0.2447056770324707, 0.1850455403327942, 0.22507275640964508, -0.02193676121532917, 0.19011445343494415, 0.08601441979408264, 0.03428894281387329, -0.027140270918607712, 0.024683814495801926, -0.16769756376743317, -0.15375463664531708, -0.011098675429821014, -0.11286118626594543, 0.12653878331184387, 0.11593033373355865]"
45,,,adarsh,"[-0.1347264051437378, 0.11484065651893616, 0.025503620505332947, -0.011314893141388893, -0.10233958810567856, 0.012025782838463783, -0.024299833923578262, -0.0684705451130867, 0.1766342669725418, -0.08810395002365112, 0.17451734840869904, 0.015434082597494125, -0.21557462215423584, -0.07513289153575897, 0.01569525897502899, 0.10274600982666016, -0.10211341083049774, -0.1729823350906372, -0.07385443896055222, -0.12960903346538544, 0.039464615285396576, 0.05489255487918854, 0.028021741658449173, 0.031299855560064316, -0.1471579521894455, -0.38640671968460083, -0.058355897665023804, -0.060516972094774246, 0.06704957783222198, -0.06124452129006386, -0.037728723138570786, 0.0009198915213346481, -0.2273046374320984, -0.11041326820850372, 0.002297748811542988, 0.078318752348423, 0.001470782794058323, -0.006330369971692562, 0.13287287950515747, -0.012793662957847118, -0.14207768440246582, 0.007972940802574158, 0.09594444930553436, 0.3027428388595581, 0.16375672817230225, 0.14959290623664856, 0.0304307509213686, -0.021471837535500526, 0.05884451046586037, -0.1802094727754593, 0.05345708876848221, 0.09645412117242813, 0.0831017717719078, -0.0017490079626441002, 0.09761343896389008, -0.19760249555110931, -0.02343049831688404, 0.07513179630041122, -0.18642336130142212, 0.08275716751813889, 0.006026897579431534, -0.025142867118120193, -0.030883241444826126, -0.07474604994058609, 0.26036447286605835, 0.04659084975719452, -0.0832047164440155, -0.08755950629711151, 0.14171890914440155, -0.18043693900108337, -0.016515376046299934, 0.02487221360206604, -0.07210399955511093, -0.1624326854944229, -0.29856765270233154, 0.03179493546485901, 0.39728960394859314, 0.13730916380882263, -0.14514830708503723, 0.06788226217031479, 0.013546648435294628, -0.00539399916306138, 0.07781533896923065, 0.036812685430049896, -0.12089179456233978, 0.045592378824949265, -0.12562109529972076, 0.03503628820180893, 0.19863256812095642, 0.061766937375068665, -0.04933127015829086, 0.18095192313194275, -0.003508714959025383, -0.0036381427198648453, 0.0714191347360611, 0.09280817210674286, -0.15497590601444244, -0.009831193834543228, -0.14282818138599396, -0.023563817143440247, 0.060770049691200256, -0.11508959531784058, 0.013126157224178314, 0.079962819814682, -0.18752513825893402, 0.12768886983394623, -0.03019428811967373, -0.0018388405442237854, -0.05848308280110359, 0.06600027531385422, -0.1222897320985794, -0.028879821300506592, 0.1336555927991867, -0.2560570240020752, 0.16779150068759918, 0.20943103730678558, -0.028778085485100746, 0.21068310737609863, 0.07395199686288834, 0.053071528673172, -0.009123670868575573, 0.03459376096725464, -0.14429180324077606, -0.14331088960170746, 0.009557324461638927, -0.09998860955238342, 0.156174436211586, 0.1036275252699852]"
46,,,adarsh,"[-0.1365496665239334, 0.13060668110847473, 0.027876514941453934, -0.005288794636726379, -0.11341638118028641, 0.022272905334830284, -0.019332796335220337, -0.08554836362600327, 0.15718847513198853, -0.10357821732759476, 0.16512605547904968, 0.008170778863132, -0.24109424650669098, -0.05999370291829109, -0.011950716376304626, 0.1166992262005806, -0.09445101022720337, -0.19025252759456635, -0.09174453467130661, -0.11574047803878784, 0.035847920924425125, 0.0738244503736496, 0.01915837824344635, 0.02567281387746334, -0.11009799689054489, -0.3955371677875519, -0.049164801836013794, -0.06307010352611542, 0.08851338922977448, -0.04648188501596451, -0.05858294665813446, -0.028113437816500664, -0.2164197713136673, -0.08863036334514618, 0.011823393404483795, 0.07513435184955597, -0.0038252905942499638, -0.019888833165168762, 0.15289171040058136, -0.0135947335511446, -0.16300362348556519, 0.018768087029457092, 0.0904492437839508, 0.3040481209754944, 0.14345836639404297, 0.12778520584106445, 0.029146701097488403, -0.03573866933584213, 0.0703568086028099, -0.20427438616752625, 0.05802742391824722, 0.0928460955619812, 0.08352284133434296, 0.012346785515546799, 0.10135134309530258, -0.21520361304283142, -0.026420678943395615, 0.07402972877025604, -0.18949086964130402, 0.10347338765859604, 0.010828789323568344, -0.043518103659152985, -0.037698738276958466, -0.08181434124708176, 0.25466638803482056, 0.056667979806661606, -0.0958234965801239, -0.10097511857748032, 0.15445765852928162, -0.2035089135169983, -0.010211778804659843, 0.01575169526040554, -0.0464051328599453, -0.14556093513965607, -0.29323041439056396, 0.037053510546684265, 0.4159807860851288, 0.14765752851963043, -0.15979386866092682, 0.05193309485912323, 0.020047452300786972, -0.0039747413247823715, 0.0954730212688446, 0.05108828842639923, -0.11898036301136017, 0.03950001671910286, -0.13362623751163483, 0.02134445309638977, 0.20495638251304626, 0.0483228862285614, -0.04473574459552765, 0.19982030987739563, 0.0008781719952821732, 0.018725808709859848, 0.07703550159931183, 0.11825487017631531, -0.15888553857803345, -0.02416040748357773, -0.13082817196846008, 0.008556251414120197, 0.05543914809823036, -0.14136677980422974, 0.011229472234845161, 0.07884437590837479, -0.17069154977798462, 0.12303653359413147, -0.04183414950966835, 0.004625346511602402, -0.045812420547008514, 0.07095865160226822, -0.1176871582865715, -0.03396559879183769, 0.13178856670856476, -0.25563281774520874, 0.19391022622585297, 0.21183359622955322, -0.030258912593126297, 0.2073628157377243, 0.07906129956245422, 0.04895962402224541, 0.003879372961819172, 0.021326180547475815, -0.15655288100242615, -0.1696886271238327, 0.003958642482757568, -0.1008184626698494, 0.12116310745477676, 0.1097920835018158]"
47,,,adarsh,"[-0.12657606601715088, 0.12173417210578918, 0.03950200229883194, -0.02577737346291542, -0.10313069075345993, 0.016402143985033035, -0.011357910931110382, -0.0743231326341629, 0.1892542988061905, -0.1008833646774292, 0.17237016558647156, 0.010550056584179401, -0.23400849103927612, -0.10129903256893158, 0.03132318705320358, 0.10562007129192352, -0.11235488951206207, -0.19292788207530975, -0.0709884986281395, -0.12863793969154358, 0.02373362146317959, 0.043519653379917145, 0.0475919209420681, 0.0239658635109663, -0.13219064474105835, -0.38639354705810547, -0.061253540217876434, -0.07587762176990509, 0.10332304984331131, -0.07700920850038528, -0.05277339369058609, -0.01680273562669754, -0.24139928817749023, -0.11378438770771027, -0.010223318822681904, 0.09583531320095062, 0.0007269079796969891, -0.031384967267513275, 0.1405578851699829, -0.04356895387172699, -0.14552348852157593, 0.014756504446268082, 0.06683855503797531, 0.2702156603336334, 0.14013318717479706, 0.1264665424823761, 0.026430994272232056, -0.015766972675919533, 0.06502722203731537, -0.19305358827114105, 0.06349679082632065, 0.09074008464813232, 0.09285493195056915, -0.016582001000642776, 0.0917651429772377, -0.1938994973897934, -0.019097212702035904, 0.07142294943332672, -0.20332644879817963, 0.0961923822760582, 0.02160097099840641, -0.04634049907326698, -0.04939550161361694, -0.06833014637231827, 0.2382124662399292, 0.04889211803674698, -0.0825701504945755, -0.10267487168312073, 0.1514236181974411, -0.18621288239955902, -0.0017062625847756863, 0.03544109687209129, -0.05524091795086861, -0.14667026698589325, -0.2953704297542572, 0.04467540979385376, 0.410314679145813, 0.13695278763771057, -0.14030413329601288, 0.06600059568881989, 0.0058785658329725266, -0.0038663391023874283, 0.0482129231095314, 0.03845960274338722, -0.13658565282821655, 0.054829347878694534, -0.14499729871749878, 0.05189282447099686, 0.18222470581531525, 0.052194494754076004, -0.048959553241729736, 0.18379631638526917, -0.00332658551633358, 0.03673506900668144, 0.06365182995796204, 0.09233836084604263, -0.13424839079380035, -0.017887651920318604, -0.12696507573127747, 0.009225133806467056, 0.08378427475690842, -0.13734696805477142, -0.005894759204238653, 0.08017852902412415, -0.17316757142543793, 0.11894311010837555, -0.03882739692926407, -0.016175737604498863, -0.049728184938430786, 0.06928163021802902, -0.12038496136665344, -0.03247969597578049, 0.13703377544879913, -0.2735198736190796, 0.1759827733039856, 0.23173609375953674, -0.026785682886838913, 0.2023518979549408, 0.07239873707294464, 0.050417207181453705, 0.01091924961656332, 0.01775296777486801, -0.15845727920532227, -0.1642238050699234, 0.010013589635491371, -0.10414513945579529, 0.1410050094127655, 0.11665499955415726]"
48,,,adarsh,"[-0.1198333203792572, 0.12869399785995483, 0.03198177367448807, -0.027489082887768745, -0.08075868338346481, 0.00846396666020155, -0.008389903232455254, -0.07488975673913956, 0.2095813751220703, -0.10153526067733765, 0.17522640526294708, -0.015896080061793327, -0.23299053311347961, -0.09748280793428421, 0.04070033133029938, 0.11025480926036835, -0.1268157958984375, -0.19299638271331787, -0.07206597179174423, -0.11092858761548996, 0.04257862642407417, 0.02591238170862198, 0.028549212962388992, 0.023142727091908455, -0.1292201727628708, -0.39822331070899963, -0.06992395222187042, -0.057533539831638336, 0.10079174488782883, -0.07955970615148544, -0.05456133186817169, -0.018601471558213234, -0.23732984066009521, -0.10407764464616776, -0.005450289696455002, 0.08292797952890396, 0.010418986901640892, -0.029773369431495667, 0.14644485712051392, -0.036672625690698624, -0.15128172934055328, 0.0010179923847317696, 0.057896584272384644, 0.26718956232070923, 0.1564038246870041, 0.14080138504505157, 0.01677742972970009, -0.031760990619659424, 0.0654568001627922, -0.1833025962114334, 0.06460326910018921, 0.10485820472240448, 0.09002434462308884, -0.008635283447802067, 0.08563067018985748, -0.18618448078632355, -0.015984736382961273, 0.06469753384590149, -0.22404536604881287, 0.08487915992736816, 0.04494841396808624, -0.06754571944475174, -0.042381368577480316, -0.05728868395090103, 0.24816399812698364, 0.038253188133239746, -0.08675028383731842, -0.109474316239357, 0.1421874761581421, -0.18049944937229156, 0.013845538720488548, 0.03086835891008377, -0.05121615156531334, -0.16536211967468262, -0.2991252839565277, 0.04706618934869766, 0.42066967487335205, 0.14239312708377838, -0.14638738334178925, 0.0745166465640068, -0.011457480490207672, -0.012016693130135536, 0.07708467543125153, 0.02874354086816311, -0.13406746089458466, 0.04905904084444046, -0.15865936875343323, 0.050400376319885254, 0.19101428985595703, 0.04801173508167267, -0.05321726202964783, 0.1807837337255478, -0.02006479911506176, 0.020876530557870865, 0.05362506955862045, 0.08543000370264053, -0.13554313778877258, -0.008956970646977425, -0.12138564884662628, -0.010885595344007015, 0.0874076560139656, -0.12357006222009659, -0.0019046743400394917, 0.07455635070800781, -0.17701871693134308, 0.12120628356933594, -0.028148725628852844, -0.017254997044801712, -0.057171598076820374, 0.051520079374313354, -0.13560275733470917, -0.03527942672371864, 0.13414537906646729, -0.2892211079597473, 0.16698284447193146, 0.21180231869220734, -0.011939038522541523, 0.21147125959396362, 0.06614872813224792, 0.06240718066692352, 0.009509163908660412, 0.008060622960329056, -0.14505735039710999, -0.14711955189704895, 0.017810489982366562, -0.06551110744476318, 0.1749923974275589, 0.1094467043876648]"
49,,,adarsh,"[-0.10956797748804092, 0.12047886848449707, 0.04842786490917206, -0.014788160100579262, -0.09546032547950745, 0.031194983050227165, -0.012161847203969955, -0.06847062706947327, 0.19730731844902039, -0.09054923057556152, 0.1923547387123108, 0.0023048860020935535, -0.21147803962230682, -0.10137169063091278, 0.05321066454052925, 0.10231439024209976, -0.11890123784542084, -0.1830168068408966, -0.07138974964618683, -0.11650041490793228, 0.03290437534451485, 0.027454478666186333, 0.048251427710056305, 0.01699056103825569, -0.13793405890464783, -0.39794448018074036, -0.06545434147119522, -0.056246012449264526, 0.12028130888938904, -0.07493490725755692, -0.06997145712375641, -0.017307674512267113, -0.2314336895942688, -0.09951181709766388, -0.0037115346640348434, 0.09005865454673767, -0.012188993394374847, -0.040861550718545914, 0.13420480489730835, -0.04998525232076645, -0.14829839766025543, 0.011229388415813446, 0.06218334287405014, 0.2563214898109436, 0.1822916567325592, 0.14268064498901367, 0.026951489970088005, -0.019882917404174805, 0.0597127228975296, -0.19002269208431244, 0.07518136501312256, 0.09493676573038101, 0.09796078503131866, -0.0031788963824510574, 0.08702032268047333, -0.20971253514289856, -0.0363885872066021, 0.0674285739660263, -0.1847909688949585, 0.07271114736795425, 0.008398092351853848, -0.04431289806962013, -0.029077351093292236, -0.06929846107959747, 0.24058708548545837, 0.044204145669937134, -0.08374498784542084, -0.10572896152734756, 0.12620791792869568, -0.18009665608406067, 0.0163009911775589, 0.04407008737325668, -0.06650862842798233, -0.16736705601215363, -0.28617140650749207, 0.04625031352043152, 0.4202516973018646, 0.13382714986801147, -0.1554695963859558, 0.05884530767798424, 0.004248503595590591, -0.006255383137613535, 0.057260915637016296, 0.037946078926324844, -0.13346557319164276, 0.04564496874809265, -0.1584024280309677, 0.03618671000003815, 0.19222339987754822, 0.030518220737576485, -0.04667595028877258, 0.18545028567314148, -0.011965183541178703, 0.025362636893987656, 0.057762522250413895, 0.08534928411245346, -0.1255219429731369, 0.003474621567875147, -0.12167192995548248, -0.017906758934259415, 0.07154685258865356, -0.12729749083518982, -0.007339756470173597, 0.06898780912160873, -0.19246409833431244, 0.13562288880348206, -0.028237218037247658, -0.005149777512997389, -0.04497946798801422, 0.03949688747525215, -0.11843499541282654, -0.02923722378909588, 0.14386993646621704, -0.2938917279243469, 0.1521555781364441, 0.23078395426273346, -0.011410582810640335, 0.22972197830677032, 0.06630711257457733, 0.06938979774713516, 0.010955899022519588, 0.021115783601999283, -0.14192061126232147, -0.12951989471912384, 0.003667307086288929, -0.08814756572246552, 0.14442148804664612, 0.11513430625200272]"
